nome,renda,idade,etnia,sexo,casapropria,outrasrendas,estadocivil,escolaridade,default
"Jaasim, el-Muhammed",3477.969853161788,41.2931020018831,0,0,0,0,1,1,1
"Kai, Bock",3967.588991114926,58.77981467782517,0,0,1,0,1,2,0
"Monica, Headlee",2469.3666710338052,41.06140449956056,1,1,0,0,1,2,1
"Travis, Dryden",3831.8580753413858,21.591149276911096,0,0,1,0,1,3,0
"Selso, Diaz",2510.0837686515392,45.403875711804815,1,0,0,0,0,2,1
"Manaahil, el-Abdi",4894.881267182342,44.957796830520344,0,1,1,0,1,2,0
"Safar, al-Yusuf",4661.8081054014865,44.73892309300589,1,0,1,0,1,2,0
"Sumbula, el-Saab",2826.136145471853,32.45353548281032,0,1,0,0,1,1,1
"Consuelo, Cervantes Martinez",4016.4730959828903,50.02069256663657,1,1,0,1,0,1,1
"Alyssa, Henderson",2480.6367548378034,37.72081279541398,1,1,0,0,0,2,1
"Matias, Thomas",4414.545333115804,29.67541305396614,0,0,0,0,0,3,0
"Caitlyn, Her",1980.2294763485377,56.666124213685904,1,1,1,0,0,1,1
"Robert, Pena",3963.892229725887,29.192954917853758,0,0,1,0,1,1,0
"Cynthia, Duran",1945.332366616769,57.42540474994612,1,1,0,1,1,2,1
"Suhaad, al-Masri",4053.5164645323653,55.69689296559793,1,1,0,0,1,3,1
"Olivia, Rodriguez",3978.1231804648605,62.19989806386833,0,1,0,0,1,0,1
"Shanice, Anderson",2780.1294610556506,46.3827913287254,0,1,0,0,0,2,1
"Tyler, Barnett",4917.376105841098,28.219437267561506,0,0,1,1,0,2,0
"Lutfiyya, al-Salman",2449.8473053076027,38.97575553749009,1,1,0,1,0,2,1
"Charles, Solomon",4036.4975193532046,46.25828210460849,0,0,1,0,1,1,0
"Shayla, Pagliasotti",3821.17838764689,43.26533970583502,1,1,1,0,1,1,1
"Stephanie, Chain",2990.321493339752,59.44412822687975,1,1,1,0,1,2,0
"Chandan, Sirichantho",3132.9377907409994,50.45287615816409,0,0,1,0,0,1,0
"Alexander, Athwal",3875.5871296068117,27.225390139330745,1,0,0,0,0,1,1
"Kathy, Ostrow",2783.645593763944,49.887378993571325,1,1,0,0,0,1,1
"Justien, Vigil",2835.568351392039,37.21830228802982,1,1,0,0,0,2,1
"Nekeysha, Mcdonald",4158.191361368792,26.052668039135632,0,1,0,0,0,1,1
"Jeremiah, Nevarez-Morales",1595.3410295591282,46.18597002453562,1,0,0,0,1,3,1
"Aeneva, Runningbear-Paul",3529.654713253638,20.09725758433342,1,1,0,0,0,1,1
"Isabella, Hatch",4395.035174641143,52.45365802054579,0,1,0,0,0,2,0
"Abigail, Segovia",4483.092969255855,21.785275279544294,0,1,1,0,1,3,0
"A Brieonna, Elias",3387.177365020342,37.485434947842414,1,1,0,0,0,2,1
"Micah, Geer",4408.035404381659,19.721147597767413,0,1,1,0,0,3,0
"Trever, Ramseyer",3952.4799473408266,24.01209672341899,0,0,1,1,1,2,0
"Siraj, Chaves",4431.593884423312,33.72433833955321,0,0,0,1,1,1,0
"Michael, Mccoy",3443.142430079779,19.0929554199325,0,0,0,0,1,1,1
"Lakayla, Clark",3630.4262448286,36.63285806941615,0,1,0,0,1,2,1
"Julliene, Begay",3849.840940016776,43.49192959281135,0,1,1,1,1,3,0
"Julian, Johnson",2407.9217105282532,59.01023259077179,0,0,0,1,0,2,1
"Saalim, el-Abdelrahman",4785.615604183543,46.402058090496695,1,0,1,0,0,2,0
"Isabelle, Westbrook",2216.7799231396266,41.80493618986563,0,1,0,0,1,1,1
"Zuhriyaa, el-Haidar",3869.433422154089,51.66965686805032,0,1,1,0,1,3,0
"Westen, Lindsay",3573.4855038442065,50.024803109432575,1,0,1,0,0,2,0
"Zahra, el-Jabour",2040.0798674263463,27.118025903444998,0,1,0,0,1,2,1
"Taylor, Sessions",4325.3965051472915,29.94889031867305,0,1,1,0,1,0,0
"Antonio, Heer",3737.4031698255753,36.74988255629985,1,0,0,0,0,1,0
"Jamall, Lemmons",3512.9809116628685,35.343413495789235,1,0,0,0,0,1,1
"Jannat, al-Elamin",2947.285331023129,19.792515138323967,1,1,1,0,1,2,0
"Qiao Yi, Chang",4040.1383062263376,21.42692808030271,1,0,1,0,0,1,0
"Chae Weon, Chhetry",3786.1804873464544,34.721004074538364,1,1,0,0,0,1,1
"Patricia, Huerta",3976.6207429182014,59.14780327582673,0,1,0,0,0,1,0
"Raamiz, el-Shehata",3122.839526143647,19.52079419112048,0,0,1,1,1,3,0
"Terry, Farley",3453.688703832065,21.131074480712414,1,0,0,0,0,0,1
"Rodolfo, Coria",3526.390900519901,39.343484686474966,1,0,1,0,1,0,0
"Tosh, Gayle",3402.620866137029,60.155729947072,0,0,1,1,1,3,0
"Erik, Miera",4064.603578034862,48.438538210987616,0,0,1,0,0,1,0
"Theador, Ortiz",3958.9477059843716,47.201174522535375,1,0,1,1,1,3,0
"Dontae, Cosby",3346.998988476372,31.714838444747087,0,0,1,0,1,2,0
"Shashankh, Leehang",3526.3083894450674,43.808200373823624,0,0,1,0,0,3,0
"Maisara, al-Abdelrahman",2836.2138211736797,26.39133139033558,1,1,0,0,0,1,1
"Tin, Fukumoto",3149.899932402448,45.59654239933671,1,0,1,0,1,2,0
"Raaniya, al-Basha",2457.8353633955567,34.6216339935967,1,1,0,0,1,1,1
"Ann, Nolte",4203.300472425945,43.16675667812069,1,1,0,0,1,2,0
"Jasmine, Garcia",2142.0106467999476,39.70851602555889,1,1,0,0,0,1,1
"Tyana, Tovar-Jimenez",2247.4485977235795,24.21760903184878,0,1,0,0,0,2,1
"Kelsey, Tafoya",3409.536748948257,52.894046440046196,0,1,0,1,0,0,1
"Zainab, el-Diab",3448.8351707488346,28.75803938955454,1,1,0,0,1,1,1
"Austin, Ward",4087.3370012621335,20.821046786382794,1,0,0,1,1,2,0
"Leslie, Battle",2948.688088747684,43.12298927280979,0,1,0,1,1,3,1
"Ocean, Mellon",4086.102963273692,41.519400242159115,0,0,1,0,1,3,0
"Najma, el-Akhtar",3985.4413061380146,36.019175092923284,0,1,1,0,0,2,0
"Tekia, Jones",3616.516863974057,40.88604813788194,0,1,1,0,0,3,0
"Breanna, Rodriguez",3269.7135845105463,31.211081242761846,0,1,1,0,1,2,0
"Christopher, Ho",3531.2913512099954,21.459963449276984,1,0,0,0,0,2,1
"Mattea, Combs",3285.6983702509697,56.97474989306847,0,1,1,0,0,3,0
"Tommie, Lewis",4858.923780377843,45.761262690086525,0,0,1,0,1,2,0
"Joseph, Lewis",4039.415702242859,29.810019759784335,0,0,0,1,1,1,0
"Aundrea, Lobato",4779.601754510442,41.243107530724934,1,1,1,0,1,2,0
"Susanna, Szeton",4308.921419036292,45.68738127147599,1,1,1,0,0,3,0
"Ian, Wakefield",2591.7882753783642,36.10767066044964,1,0,0,0,0,2,1
"Alejandro, Cordova",4606.348034522927,53.22357455506268,0,0,1,0,0,2,0
"Moel, Moala",3999.818633152307,33.093427043748555,1,1,0,1,1,2,1
"Daniel, Nuon",4122.113976032368,35.08882093322687,0,0,0,1,0,2,0
"Danielle, Horton",2395.0515162681995,28.844601165859316,1,1,0,0,0,2,1
"Gillian, Hill",3964.666237121562,36.441059608273896,0,1,0,1,0,2,1
"Anthony, Angeles",4781.69432719555,24.628922090802824,1,0,1,0,1,2,0
"Briana, North",3203.6223764698743,61.48508860593155,1,1,1,0,1,3,0
"Najeem, el-Moussa",2035.242229434554,20.220396141216284,1,0,1,0,1,3,1
"Tanisa, Cordova",2566.2870480492056,49.87359248888184,1,1,0,0,1,1,1
"Rory, Weems",3487.7260806872655,45.71641875448129,1,0,1,1,1,2,0
"Otilia, Ibarra",3757.293590560486,53.71406463930658,0,1,0,1,1,0,1
"Marissa, Grieshaber",3614.5986432090585,45.61713546711994,0,1,1,0,1,2,0
"Ashley, Bushyhead",3493.3051896666966,47.86270644336173,1,1,0,0,0,1,1
"Shanice, Delafuente",3809.079332119715,21.385965701192617,1,1,1,1,1,2,0
"Ivory, Belser",3445.994640129464,24.676053281463577,1,1,0,0,1,1,1
"Briana, Dwyer",3788.1182896738856,47.083646097652974,0,1,1,0,0,3,0
"Nawaar, al-Younan",2255.194556589817,59.46277814362847,0,1,0,0,1,1,1
"Jesus, Simpson",2662.4477088086874,28.674662440830176,0,0,1,0,1,0,1
"Bradford, Vogl",4943.451812805966,53.9104454952348,0,0,0,0,0,2,0
"Aaron, Manalansan",3608.2200289637703,48.53798019228189,1,0,0,1,0,2,0
"Jazmyn, Colmenero",3612.05471895325,30.272365019811883,0,1,0,0,1,2,1
"Tyler, Palmier",4165.112762314769,44.97367396395952,0,0,0,0,0,1,0
"Briana, Clift",3508.5712361015835,23.972434194143748,1,1,0,1,0,1,1
"Marcos, Alvarez",4545.189451736336,34.610205095054994,1,0,1,0,0,3,0
"Logan, Fuller",2832.7424435619587,30.042900212877264,1,0,0,0,1,1,1
"Karli, Elliott",2185.589449010036,47.0167430473347,0,1,0,0,0,2,1
"Shakoora, al-Mansur",2976.5451488364697,19.12398899474939,1,1,0,0,1,2,1
"Lubna, al-Amer",3236.403159251034,29.8349909897738,1,1,0,1,1,2,1
"Ronald, Wilson",4022.9477954590056,31.147156998530036,1,0,0,0,1,1,0
"Jerod, Weasel Bear",3569.133216479251,43.936616653732685,0,0,0,0,1,3,0
"Casey, Haefeli",2990.47580613437,31.46956451528377,1,0,1,0,1,1,0
"Kevin, Luong",4242.51745289476,55.90959935637952,0,0,1,0,1,2,0
"Deisha, Mace",3818.633170746671,45.6432649217994,1,1,0,0,1,3,1
"Haashid, el-Hallal",3307.8522589703425,43.590581729682114,1,0,1,1,0,2,0
"Allison, Thao",3187.3832540469652,38.757643581154426,1,1,0,0,0,2,1
"Kyle, Mills",4229.5352127977785,29.39353695473228,0,0,1,0,1,0,0
"Geanna, Giltner",4922.229856688818,57.535049772756174,0,1,1,0,1,0,0
"Jumaana, el-Ghazal",3840.117052509547,20.932477183640003,1,1,0,0,1,0,1
"Naaif, el-Qazi",2857.253775483262,34.30006224312516,0,0,1,0,0,1,0
"Alexandra, Shumpert",3489.045515373369,37.05719244361877,0,1,0,0,1,3,1
"Deven, Watts",2772.0220851870854,27.764859727463,1,0,1,0,1,2,0
"Cejay, Hall",4651.478169789219,32.4703434495644,1,0,1,0,1,2,0
"Israel, Shaffer",3497.2806489293393,58.19644529516168,1,0,0,1,0,3,0
"Josette, Tinoco",3476.7895026035,29.69994409002718,0,1,1,0,0,3,0
"Davonne, Manning",3063.9053281262763,34.014787054248394,0,1,0,0,1,2,1
"Benjamin, Price",4563.07738561656,48.41601576267796,1,0,0,0,1,0,0
" Saalih, al-Basa",4909.811690404069,35.270725077437454,1,0,1,1,1,3,0
"Zhiyuan, Yamane",3069.8708727830463,33.07607734242971,1,0,1,0,1,2,0
"Imari, Mohamed",2915.908208223613,42.79595228596174,0,1,0,0,0,1,1
"Lonnell, Coleman",3852.108560361249,36.23180693668051,0,0,1,0,1,2,0
"Marcus, Jenkins",2729.1203071403083,28.005053531545602,0,0,0,0,1,2,1
"Ethan, Chang",4464.520993265467,39.32297749500901,0,0,1,1,1,2,0
"Saleet, el-Akhtar",3878.148535785718,55.826391034972595,0,0,1,1,0,2,0
"Keanu, Cisneros",4518.268899121802,33.511923235243685,0,0,1,1,0,3,0
"Masroora, el-Assaf",2818.1430673847444,30.49526027552341,1,1,0,0,1,2,1
"Safaaa, al-Yusuf",4039.894584661636,20.451111718724515,1,1,0,0,1,2,1
"Muslim, el-Hoda",4972.648554551526,33.60098202065455,0,0,1,0,1,1,0
"Dana, Merritt",4231.611163804803,26.07979821483414,0,1,0,0,1,1,0
"Valeria, Mendoza",2176.8290169258926,56.06630514695901,1,1,0,0,0,2,1
"Joshua, Winter",3395.8076001963286,28.00706707974549,0,0,0,0,0,2,0
"Darius, Williams",4617.223198644669,46.65234937948121,0,0,0,0,0,3,0
"Ulyaa, al-Ghanem",3666.060690567656,36.521784554693774,0,1,1,1,1,3,0
"Tristin, Arreola",3117.3202189567182,60.63493829991043,0,0,1,1,1,2,0
"Nazeema, el-Hannan",3855.5986973373306,50.462577004014605,1,1,1,0,1,0,0
"Jazzlynn, Archer",3358.222866301193,26.267085704880163,1,1,0,0,0,1,1
"Jessica, Fry",4032.5904756486248,54.8241317812198,0,1,1,1,1,3,0
"Manuel, Serrano Cruz",4561.352828442992,48.24811214075879,0,0,1,0,0,2,0
"Kyler, Kim",3574.994766605194,19.97763828604921,0,0,1,0,0,2,0
"Sequoia, Nielsen",2076.824904171648,49.931532274930525,1,1,0,0,0,2,1
"Kazoua, Reiss",3849.6838448302137,20.421353197656572,1,1,0,0,0,1,1
"Robert, Best",3572.117842162646,60.62045290486158,0,0,0,1,1,2,0
"Hannah, Miller",2994.701818314896,46.47089970339616,1,1,1,0,1,3,0
"Sundus, el-Qasim",2816.826370323395,30.22276731842538,1,1,1,0,1,3,0
"Amanda, Morgan",3481.9598468955605,31.52349864150438,1,1,0,0,0,2,1
"Vincent, Duffy",4954.936953179249,56.193580068570526,0,0,1,1,1,2,0
"Alice, Roodani",2198.9243846774207,21.083431357655403,0,1,0,0,0,2,1
"Ismael, Rodriguez",4343.236068224252,36.654507967129916,0,0,1,0,0,2,0
"Taaha, el-Agha",2533.706100635583,32.33482232563077,0,0,1,0,1,2,0
"Sky, Thompson",4867.306354252271,29.211872619977107,1,0,0,1,1,2,0
"Patricia, Maestas",3087.251693049591,46.87367881091269,0,1,0,0,1,1,1
"Shantelle, Perez",2080.594283052922,19.270994198882647,0,1,0,0,0,3,1
"Anthony, Cannick",4290.152234343022,41.944433998727916,1,0,1,0,1,2,0
"Ghuzaila, el-Sabir",3428.8754233236373,27.072667656014016,1,1,0,0,1,1,1
"Jerald, Strand",4261.776595528487,62.26308750026689,0,0,0,0,0,2,0
"Deysi, Ramos",3134.068312075148,41.01525172143583,1,1,0,0,0,1,1
"Elma, Dille",3431.535453254185,36.668856439655904,1,1,0,0,1,2,1
"Kailyn, Colomo Chavira",4586.9144531798875,18.678905423769283,0,1,1,0,1,3,0
"Alissa, Jeong",3278.2889894942946,44.00332518481437,1,1,0,0,1,1,1
"Tyler, Taylor",3308.8537777640886,44.86027893131548,0,0,0,0,1,1,1
"Fateen, el-Amen",3445.559120535874,20.00096104014665,0,0,1,0,1,2,0
"Mikal, Dettmann",4451.859248037233,40.978376645283745,1,0,1,0,0,2,0
"Bobbie, Whiteskunk",3252.032020198881,27.685945916705222,1,1,0,0,1,2,1
"Dakota, Hagan",3109.429096260145,33.339160401113716,1,0,0,0,0,2,1
"Tyler, Myers",3289.383389065838,38.7235804352534,1,0,0,0,0,1,1
"Daniel, Gonzales",4700.3860237334375,33.212227701368334,0,0,0,0,1,2,0
"Reeanna, Kinlicheene",3897.7342481430396,42.59619384365339,1,1,0,0,0,2,0
"Tina, Truong",2894.615784700551,30.326380639868766,1,1,0,0,0,2,1
"Jordan, Freebury",4507.566741297954,31.184998862724896,0,1,1,1,0,2,0
"Alexander, Cutler",3568.7803190145687,34.68947091433814,0,0,1,0,1,2,0
"Luis, Alcocer",3557.7413240886563,33.51464990460565,0,0,1,1,1,3,0
"Tahiyya, al-Sala",3557.4656369663517,46.43239913136506,1,1,0,0,0,0,1
"Cory, Qureshi",2676.1007096721673,50.39728425000291,1,1,0,1,0,2,1
"Manaahil, al-Azimi",2495.5989428278276,25.64296618458684,1,1,0,0,0,3,1
"Eva, Garcia",3092.6786641866584,51.82559694888613,1,1,0,0,1,2,1
"Dhareef, al-Satter",4902.332389524715,65.3536999558892,0,0,1,0,1,2,0
"Karla, Jacques",2844.300261135425,35.36362483874131,1,1,1,0,1,2,1
"Yorel, Smith",3276.4707038521556,38.99390878726346,1,0,1,0,0,2,0
"Jeremy, Castle",3302.6378432267716,34.172447782177414,0,0,0,0,1,2,0
"Tyler, Garcia",1577.749776417777,42.30468704624845,1,1,0,0,1,2,1
"Samuel, Jackson",3224.9995562576596,46.302447471585694,1,0,0,0,0,1,1
"Raabiya, al-Saleem",2602.620477677338,41.60252089930384,0,1,1,0,1,1,1
"Muhammad, el-Kazmi",3635.3533328688704,39.74024515597722,1,0,1,0,0,1,0
"Faadil, al-Bilal",3617.3952208199444,40.44233105344905,1,0,1,0,0,2,0
"Tyler, Silva",3264.4059168630533,47.62809705290601,1,0,1,1,0,2,0
"Mathew, Sisneros",2306.851541997004,37.051797155532,0,0,0,0,1,2,1
"Brandon, Katz",3930.017315484787,25.680715347793978,0,0,0,0,1,2,0
"Raita, al-Khatib",2817.4692720644553,51.10156296208181,0,1,0,0,0,2,1
"Ashley, Cardona",1878.42781526846,37.5043674442696,0,1,0,0,0,3,1
"Ashlynn, Donmez",2962.0902928799483,25.054064990883298,1,1,1,0,1,3,1
"Shukriyya, al-Ahmadi",2380.9811266673128,43.897019619480616,1,1,1,0,1,3,1
"Angelia, Park",3405.188181316519,36.070971145788235,0,1,0,0,0,2,0
"Jasmine, Meng",3221.1425508276384,33.285936699868046,1,1,0,1,0,1,1
"Rex, Blackwell",3201.2503090511773,39.471681729499565,0,0,1,0,1,0,0
"Kelly, Fazio",3475.134118823478,38.79927771655867,1,1,0,0,0,2,1
"Desiree, Mcconnaughhay",4887.8142137386185,48.463140095769816,0,1,0,1,1,2,0
"Azza, el-Hadi",3639.6344206821573,35.464628112219536,0,1,1,1,1,2,0
"Adeeb, el-Akbar",3083.7920945155884,20.45140536967665,0,0,1,1,0,2,0
"Kimberly, Torres",1826.2035457641746,36.41203280557563,1,1,0,0,0,3,1
"Moira, Dorsey",2151.6762917051483,62.63337839398232,1,1,0,0,1,1,1
"Maajid, el-Huda",4580.456490739393,32.51765412494178,0,0,1,0,1,2,0
"Faadil, al-Eid",3722.522075223235,26.286740407926203,0,0,1,0,1,2,0
"Taylor, Harmon",4164.99257624715,38.27330268763945,1,0,0,1,0,2,0
"Marcos, Cantu",3520.299614805088,51.582131830831976,0,0,0,0,1,3,0
"Tyler, Baessler",4186.612596389269,54.275135861549366,1,0,1,0,1,2,0
"Arlinda, King",4505.2405579545375,29.028171929413478,0,1,1,0,1,2,0
"Kareema, al-Tariq",4965.813208709268,42.13999091428151,0,1,0,1,1,3,0
"Maddison, Boettiger",2695.236999985424,22.782223902686958,1,1,0,0,0,2,1
"Mary, Stutz",2133.216388694016,34.163900944777716,0,1,1,0,0,1,1
"Qaaid, el-Abed",2397.415101658001,21.627749831415713,1,0,0,0,1,2,1
"Hanoona, el-Sader",4825.1081841774485,25.206895404131984,1,1,0,0,1,1,0
"Winona, Rivera",2193.7354732162707,44.95293063422918,1,1,0,0,0,3,1
"Ethan, Phillip",2605.1764708123874,35.854821195535465,1,0,0,0,1,0,1
"Samantha, Loya",4188.746790283931,50.086968518985856,0,1,1,1,0,2,0
"William, Phanekham",4081.423323551154,27.237601962256033,1,0,1,0,1,2,1
"Safar, el-Bangura",3303.9875487165423,24.503687979786665,1,0,1,0,1,1,0
"Barbryuna, Morrow",2904.262190713802,22.14750290792765,1,1,0,0,1,0,1
"Hajra, Cowan",2993.9246135199014,18.315114517696202,1,1,0,0,1,2,1
"Jorey, Galarza",4527.163051531912,43.53639359201347,0,1,1,1,0,0,0
"Marwaan, el-Niazi",2470.355183104966,56.277994650771845,1,0,0,0,1,0,1
"Monica, Sandoval",3450.4839449151073,50.92590486993171,1,1,0,0,0,2,1
"Christiana, Nolasco",3220.744586327996,45.62976290312258,1,1,0,0,1,1,1
"Kierian, Jefferson",3698.9211745878088,33.012857653185115,1,0,0,1,1,2,0
"Vanessa, Alvarado-Chavez",2540.0986807222225,21.25900974560335,1,1,0,1,1,1,1
"Justin, Castro",3245.2253385483295,59.564503472358865,1,0,0,1,0,1,0
"Michael, Wilson",4194.538344083239,39.567545579163564,1,0,0,1,0,2,0
"Jiyaad, al-Salaam",3195.98959513267,25.971172665250506,1,0,0,0,1,2,1
"Kalene, Ortega",3161.5062750205316,44.33075629027161,1,1,0,0,1,2,1
"Faisal, al-Diab",3311.8428894633607,45.89971965410428,1,0,1,1,0,3,0
"Jasra, el-Pirani",4984.945086192434,49.88953158436961,0,1,1,1,1,2,0
"Erika, Medero",3666.5178946814863,18.192585880430904,0,1,1,0,0,3,0
"Alyssa, Pavisook",4313.316618090566,35.46285535272144,0,1,0,0,0,3,0
"Victoria, Xiong",3246.432611521895,51.22838224368029,0,1,0,0,0,1,1
"William, Aragon-Luby",1581.3012322409218,21.28550415365222,1,0,1,0,0,1,1
"Awn, el-Salehi",4697.160985728557,48.68424543748006,0,0,1,0,1,3,0
"Benjamin, Lam",3173.6921624611405,18.54825892020017,0,0,0,0,0,2,1
"Matthew, Apodaca",4543.183166813567,64.7028407616774,1,0,0,0,1,3,0
"Suyoun, Lor",4511.211997895238,20.171662965789437,0,1,1,1,1,1,0
"Latricia, Moss",4572.194900193627,32.937782376102724,1,1,1,1,1,1,0
"Abdullah, el-Rashed",4011.2910223289655,41.17775599385405,1,0,0,0,0,1,1
"Preston, Maat",3796.607396170437,50.51941542770733,0,0,0,1,1,3,0
"Augustine, Erives",2928.3547625888937,18.969203995540738,1,0,0,0,0,1,1
"Gabriel, Armijo Jr",4327.4358818551755,37.80085338784238,1,0,1,0,1,3,0
"Aadam, el-Karam",4453.563521371816,21.559052393771708,1,0,1,0,0,1,0
"Fayyaad, al-Beydoun",3448.2270964222134,23.498541117465912,0,0,1,0,1,2,0
"Ashley, Gonzales",3834.7362560690635,47.82369542469753,0,1,1,0,1,0,1
"Kalina, Yee",2896.836093695985,39.51569623573616,0,1,1,0,1,1,0
"Brooke, Thorne",3026.4958985146295,38.921662854969846,1,1,0,0,0,2,0
"Mariah, Tatum Clardy",4206.988588914373,23.97597864127159,1,1,0,0,0,2,1
"Richard, Duong",4540.233644078544,55.03986284016479,1,0,1,0,1,2,0
"Jordan, Noller-Newland",3829.7193923953246,41.98789125928825,0,0,1,0,1,2,0
"Tylur, Whittington",5200.6748156924805,51.079305759008925,0,0,1,1,0,1,0
"Evan, Stegmayer",3259.157339590688,37.877475910241,0,0,1,0,1,1,0
"Robert, Garza",3309.4657557740575,58.50408154579577,1,0,0,0,1,1,1
"Althea, Verbonitz",3295.6031436305907,37.85641769098047,1,1,0,0,0,1,1
"Alexis, Sullivan",3449.5378024379315,43.031443458066015,1,1,0,0,0,2,0
"Ian, Kim",4341.327418584687,39.48289920924633,1,0,1,0,0,2,0
"Antonio, Bear-Flores",4312.706192914689,48.51822244748568,1,0,1,0,0,2,0
"Malakai, Mckinney",3631.0059349333137,33.418923843585425,1,0,0,1,1,2,1
"Jordan, Blackburn",4179.862224363976,58.56018273758944,0,0,1,0,1,2,0
"Josie, Xatkoun",3069.1531568388987,37.976987781859656,1,1,1,1,1,2,1
"Conor, Bravdica",4613.7975316161555,35.0724154257899,0,0,1,1,1,1,0
"Hunter, Vega",2770.6080219487653,37.62447272440777,1,0,0,0,0,1,1
"Catherine, Gonzalez",1897.0580082752924,48.82600976642376,0,1,0,0,0,2,1
"Anthony, Johnson",3735.067225644094,28.257239327018368,1,0,0,0,1,3,0
"Evette, Llanez",4950.637360648748,32.57788427781451,1,1,1,0,1,1,0
"Oscar, Melliadis",3482.212004515905,37.79011563757354,0,0,0,0,0,2,0
"Enjoli, Boden-Brown",3339.3355863345314,39.58965176415217,0,1,1,0,1,3,0
"Ana Paloma, Sabelstrom",3972.91885930305,36.88266652779801,1,1,0,0,0,2,1
"Mukhtaar, el-Hakim",4000.3203599090357,26.879215036234477,0,0,1,0,1,2,0
"Tina, Herrera",3988.1536240433916,37.38213072855511,0,1,1,0,0,3,0
"Siddeeqa, al-Shahan",3712.3544886001732,21.108359828591347,1,1,0,0,0,2,1
"Aleksandr, Moore",4350.757593714428,50.99335081996058,0,0,0,0,1,2,0
"Dmitri, Benally",4286.14309377229,27.087032484756143,0,0,0,0,1,3,0
"Hamaama, al-Momin",3655.6069875199087,26.26322555704846,0,1,1,1,0,1,1
"Leslie, Montoya",3684.949212317866,20.6370669715496,1,1,0,0,0,2,1
"Masroora, al-Koroma",2738.419763540381,60.7698149412216,1,1,0,0,0,2,1
"Sandy, Viurquez-Flores",2419.672325034519,29.600914537340476,1,1,0,0,1,3,1
"Lydia, Dart",4146.032446420355,31.66962223653596,0,1,1,0,0,2,0
"Joseph, Subiono",2343.8871719354734,47.227136109581764,1,0,0,0,0,0,1
"Tianna, Beck",4730.057469485044,29.168212395566165,0,1,1,0,1,3,0
"Joshua, Ingram",3175.408757774279,37.94846646255351,0,0,1,0,1,3,0
"Courtney, Bentley",3475.7551091995197,43.27918060228002,1,1,1,1,1,0,1
"Joann, Fitzsimmons",2092.1892734435287,37.78828400161823,0,1,0,0,1,2,1
"Denaya, Jennings",3953.5591436127424,45.57919897340226,1,1,0,0,1,3,1
"Baahir, al-Mohamad",3249.2324439154195,50.62446156744321,0,0,1,0,1,1,0
"Saajid, el-Halaby",3830.767577769092,47.529735389252835,0,0,0,1,1,0,0
"Tronson, Bohanon",3710.4504679272386,45.30975696027983,0,0,1,0,0,2,0
"Adrian, Huerta",3075.7081083312296,32.74331609152303,0,0,1,0,0,3,0
"Khaira, el-Qasim",2155.136335793179,21.813285717740655,1,1,0,0,1,0,1
"Shay, Sosa",4802.9693889119935,44.548532533056346,0,0,0,1,1,0,0
"Samantha, Smallwood",2581.8601506159566,20.9485647296533,0,1,0,0,0,1,1
"Lenae, Rodriguez",2788.473033927175,24.427021183624007,1,1,0,0,0,0,1
"Haaritha, el-Masri",1928.8848938117624,38.46847937168177,0,1,0,0,1,2,1
"Brendan, Nguyen",3900.6927686396984,40.444918435833884,1,0,1,0,0,0,1
"Fredrick, Hardy",3377.2501964423263,55.412239431516674,1,0,1,1,1,3,0
"Alanya, Johnson-Rhoades",3833.4920752484445,38.39525403667534,0,1,0,0,0,2,1
"Izzaddeen, el-Mahmood",4054.8414113904337,33.227888123872454,0,0,0,1,0,2,1
"Donovan, Holiday",1873.5669193602062,19.67263329678543,1,0,0,0,0,1,1
"Joshua, Trujillo",4874.83536018456,29.832185267560416,0,0,0,0,0,1,0
"Donovan, Mitoma",3936.003798773878,32.09685836845744,0,0,1,1,1,2,0
"Damian, Stepner",3285.0172038829023,55.34569401872844,0,0,0,0,1,2,0
"Fortun, Groves",3076.35508811315,45.519078724209635,1,1,0,0,0,2,1
"Tanya, Chavez",2679.6908615883162,34.976871913449784,1,1,0,0,1,1,1
"Jaadallah, al-Neman",3904.282958818476,56.3804482357371,1,0,1,1,1,2,0
"Mufeeda, al-Mohiuddin",2144.9942001521517,58.47394247312245,1,1,0,0,1,2,1
"Hikma, el-Radwan",3035.369354941043,27.545190943919238,0,1,0,1,1,1,1
"Cruz, Montoya",3512.588503888992,37.14638524701467,0,0,1,0,1,0,0
"Kurtis, Orchard",2487.86022117604,44.67499588681381,0,0,1,0,0,2,1
"Georgina, Schoenberger",3773.29389677355,45.07846649687792,0,1,0,0,0,0,1
"Kabeer, el-Barakat",2149.814773033704,28.75883889134095,0,0,0,0,0,0,1
"Brady, Hein",4722.735803741725,41.00559030104793,1,0,1,0,1,3,0
